Date,Temp. [°C],Relative humidity [%],Rain [mm],Wind Speed [km/h],Wind Gusts [km/h],Solar Radiation [W/m²],Solar Irradiance [W/m²]
2016-08-17 23:00:00,18.3,69,0.0,7.4,19.4,0.0,0.0
2016-08-18 00:00:00,17.4,73,0.0,6.9,19.8,0.0,0.0
2016-08-18 01:00:00,16.9,77,0.0,6.6,19.8,0.0,0.0
2016-08-18 02:00:00,16.4,78,0.0,6.4,19.1,0.0,0.0
2016-08-18 03:00:00,16.1,78,0.0,6.4,18.4,0.0,0.0
2016-08-18 04:00:00,15.8,77,0.0,6.4,17.6,0.0,0.0
2016-08-18 05:00:00,17.3,72,0.0,5.4,16.6,42.0,285.2
2016-08-18 06:00:00,22.3,51,0.0,3.2,15.8,185.0,580.2
2016-08-18 07:00:00,25.6,28,0.0,2.6,13.7,362.0,720.1
2016-08-18 08:00:00,27.4,23,0.0,3.0,15.8,530.0,800.7
2016-08-18 09:00:00,28.8,20,0.0,2.6,17.3,663.0,844.0
2016-08-18 10:00:00,30.0,19,0.0,2.5,19.4,749.0,865.6
2016-08-18 11:00:00,31.0,18,0.0,1.0,21.6,780.0,871.0
2016-08-18 12:00:00,31.5,18,0.0,0.4,23.8,696.0,796.1
2016-08-18 13:00:00,31.7,19,0.0,0.5,26.3,642.0,799.5
2016-08-18 14:00:00,31.2,21,0.0,1.6,29.5,516.0,751.7
2016-08-18 15:00:00,30.3,24,0.0,1.4,28.1,317.0,595.1
2016-08-18 16:00:00,29.3,26,0.0,0.4,25.6,186.0,528.4
2016-08-18 17:00:00,27.9,30,0.0,1.6,21.6,55.0,334.8
2016-08-18 18:00:00,26.4,38,0.0,1.5,16.9,1.0,15.3
2016-08-18 19:00:00,25.4,42,0.0,2.2,14.8,0.0,0.0
2016-08-18 20:00:00,24.5,46,0.0,1.4,11.9,0.0,0.0
2016-08-18 21:00:00,23.5,51,0.0,0.4,10.4,0.0,0.0
2016-08-18 22:00:00,22.8,55,0.0,0.8,9.0,0.0,0.0
2016-08-18 23:00:00,22.2,58,0.0,1.5,10.1,0.0,0.0
2016-08-19 00:00:00,21.8,59,0.0,2.2,13.7,0.0,0.0
2016-08-19 01:00:00,21.4,60,0.0,2.6,14.8,0.0,0.0
2016-08-19 02:00:00,20.9,60,0.0,2.2,15.1,0.0,0.0
2016-08-19 03:00:00,20.4,61,0.0,1.8,14.4,0.0,0.0
2016-08-19 04:00:00,20.1,62,0.0,2.3,13.3,0.0,0.0
2016-08-19 05:00:00,20.3,62,0.0,2.7,13.0,33.0,226.1
2016-08-19 06:00:00,22.2,54,0.0,5.0,19.1,151.0,477.3
2016-08-19 07:00:00,23.8,45,0.0,7.4,25.2,279.0,557.6
2016-08-19 08:00:00,25.1,42,0.0,8.1,28.4,429.0,650.4
2016-08-19 09:00:00,26.3,39,0.0,9.0,29.2,499.0,637.0
2016-08-19 10:00:00,27.5,37,0.0,8.4,31.3,675.0,782.2
2016-08-19 11:00:00,28.3,36,0.0,7.7,31.0,606.0,678.6
2016-08-19 12:00:00,28.6,35,0.0,5.9,29.2,592.0,679.2
2016-08-19 13:00:00,28.9,35,0.0,5.4,27.4,492.0,615.0
2016-08-19 14:00:00,27.1,41,0.2,6.5,26.6,349.0,510.9
2016-08-19 15:00:00,26.9,42,0.0,4.1,23.4,242.0,457.4
2016-08-19 16:00:00,26.6,42,0.0,4.6,20.5,129.0,370.6
2016-08-19 17:00:00,25.8,44,0.0,3.9,15.8,35.0,215.7
2016-08-19 18:00:00,24.7,49,0.0,5.9,15.5,0.0,0.0
2016-08-19 19:00:00,22.8,63,0.0,5.8,17.6,0.0,0.0
2016-08-19 20:00:00,22.7,59,0.0,4.8,16.2,0.0,0.0
2016-08-19 21:00:00,22.3,61,0.0,2.0,13.3,0.0,0.0
2016-08-19 22:00:00,21.8,63,0.0,1.1,11.9,0.0,0.0
2016-08-19 23:00:00,21.3,65,0.0,1.1,11.9,0.0,0.0
2016-08-20 00:00:00,20.9,66,0.0,1.4,13.0,0.0,0.0
2016-08-20 01:00:00,20.7,67,0.0,1.8,14.0,0.0,0.0
2016-08-20 02:00:00,20.5,67,0.0,1.8,14.8,0.0,0.0
2016-08-20 03:00:00,20.1,67,0.0,1.5,15.1,0.0,0.0
2016-08-20 04:00:00,19.8,68,0.0,1.5,15.1,0.0,0.0
2016-08-20 05:00:00,20.1,66,0.0,1.8,15.1,36.0,248.9
2016-08-20 06:00:00,22.4,52,0.0,5.0,20.2,168.0,535.4
2016-08-20 07:00:00,24.2,45,0.0,7.4,26.3,347.0,696.8
2016-08-20 08:00:00,25.5,43,0.0,9.2,30.2,510.0,775.9
2016-08-20 09:00:00,26.6,42,0.0,10.9,36.7,642.0,822.0
2016-08-20 10:00:00,27.5,41,0.0,10.2,37.8,713.0,828.6
2016-08-20 11:00:00,27.5,42,0.0,9.8,37.4,543.0,609.8
2016-08-20 12:00:00,27.8,43,0.0,9.2,36.0,524.0,603.1
2016-08-20 13:00:00,27.1,47,0.3,8.7,36.0,400.0,501.9
2016-08-20 14:00:00,26.9,48,0.2,7.9,36.0,391.0,575.2
2016-08-20 15:00:00,26.3,47,0.2,8.1,32.4,304.0,578.6
2016-08-20 16:00:00,25.5,49,0.0,8.0,27.7,149.0,433.0
2016-08-20 17:00:00,24.7,50,0.0,4.8,23.0,30.0,187.3
2016-08-20 18:00:00,23.7,54,0.0,4.6,17.6,0.0,0.0
2016-08-20 19:00:00,23.0,62,0.0,4.0,20.5,0.0,0.0
2016-08-20 20:00:00,22.7,60,0.0,2.5,18.4,0.0,0.0
2016-08-20 21:00:00,22.2,61,0.0,1.3,18.0,0.0,0.0
2016-08-20 22:00:00,21.7,62,0.0,1.1,18.0,0.0,0.0
2016-08-20 23:00:00,21.4,61,0.0,0.7,18.4,0.0,0.0
2016-08-21 00:00:00,21.1,59,0.0,1.5,18.7,0.0,0.0
2016-08-21 01:00:00,21.0,58,0.0,1.9,18.7,0.0,0.0
2016-08-21 02:00:00,20.8,58,0.0,2.4,19.1,0.0,0.0
2016-08-21 03:00:00,20.6,59,0.0,2.4,19.4,0.0,0.0
2016-08-21 04:00:00,20.3,59,0.0,2.3,19.4,0.0,0.0
2016-08-21 05:00:00,20.5,60,0.0,1.9,19.4,34.0,237.2
2016-08-21 06:00:00,22.5,54,0.0,4.6,23.0,163.0,523.7
2016-08-21 07:00:00,24.2,49,0.0,7.3,29.5,333.0,672.0
2016-08-21 08:00:00,25.5,45,0.0,9.7,32.8,496.0,757.2
2016-08-21 09:00:00,26.6,42,0.0,10.9,37.8,617.0,792.4
2016-08-21 10:00:00,27.3,41,0.0,9.7,38.9,658.0,766.8
2016-08-21 11:00:00,28.1,38,0.0,9.7,38.2,725.0,816.5
2016-08-21 12:00:00,28.6,37,0.0,9.9,36.4,689.0,795.6
2016-08-21 13:00:00,28.7,36,0.0,9.4,34.9,559.0,704.2
2016-08-21 14:00:00,28.6,36,0.0,8.7,32.4,405.0,598.7
2016-08-21 15:00:00,28.0,37,0.0,8.6,30.6,199.0,381.5
2016-08-21 16:00:00,27.2,40,0.0,8.2,29.2,102.0,299.9
2016-08-21 17:00:00,26.1,43,0.0,5.0,25.6,40.0,253.0
2016-08-21 18:00:00,24.9,49,0.0,4.9,17.6,0.0,0.0
2016-08-21 19:00:00,24.0,56,0.0,4.8,19.8,0.0,0.0
2016-08-21 20:00:00,24.0,52,0.0,3.2,17.6,0.0,0.0
2016-08-21 21:00:00,23.2,54,0.0,1.1,15.5,0.0,0.0
2016-08-21 22:00:00,22.5,57,0.0,0.0,14.0,0.0,0.0
2016-08-21 23:00:00,21.9,58,0.0,0.4,13.3,0.0,0.0
2016-08-22 00:00:00,21.3,60,0.0,0.7,12.6,0.0,0.0
2016-08-22 01:00:00,21.0,60,0.0,1.5,11.5,0.0,0.0
2016-08-22 02:00:00,20.5,60,0.0,1.5,10.4,0.0,0.0
2016-08-22 03:00:00,20.1,61,0.0,1.8,10.1,0.0,0.0
2016-08-22 04:00:00,19.5,62,0.0,1.8,10.1,0.0,0.0
2016-08-22 05:00:00,20.0,61,0.0,1.8,9.7,33.0,232.4
2016-08-22 06:00:00,23.5,56,0.0,0.5,11.2,165.0,534.5
2016-08-22 07:00:00,26.5,36,0.0,2.1,13.7,330.0,669.2
2016-08-22 08:00:00,28.1,32,0.0,2.8,15.8,500.0,766.1
2016-08-22 09:00:00,29.5,28,0.0,3.1,17.6,628.0,809.0
2016-08-22 10:00:00,30.4,27,0.0,4.8,18.7,642.0,750.3
2016-08-22 11:00:00,31.2,26,0.0,3.9,19.8,735.0,830.3
2016-08-22 12:00:00,31.2,26,0.0,4.0,20.5,532.0,616.4
2016-08-22 13:00:00,30.9,27,0.0,2.8,22.0,416.0,526.1
2016-08-22 14:00:00,29.7,31,0.2,3.2,27.0,326.0,484.4
2016-08-22 15:00:00,28.4,38,0.0,7.4,33.1,200.0,386.2
2016-08-22 16:00:00,27.9,40,0.0,7.1,28.8,129.0,383.9
2016-08-22 17:00:00,27.1,44,0.0,4.2,24.1,43.0,275.7
2016-08-22 18:00:00,25.4,57,0.0,4.7,17.6,0.0,0.0
2016-08-22 19:00:00,25.3,45,0.0,3.7,12.6,0.0,0.0
2016-08-22 20:00:00,23.8,51,0.0,3.2,10.8,0.0,0.0
2016-08-22 21:00:00,22.8,55,0.0,2.5,9.4,0.0,0.0
2016-08-22 22:00:00,22.3,57,0.0,4.4,7.6,0.0,0.0
2016-08-22 23:00:00,22.4,57,0.0,3.2,6.5,0.0,0.0
2016-08-23 00:00:00,22.4,57,0.0,2.8,7.2,0.0,0.0
2016-08-23 01:00:00,22.1,57,0.0,1.5,8.3,0.0,0.0
2016-08-23 02:00:00,21.9,57,0.0,1.3,10.8,0.0,0.0
2016-08-23 03:00:00,21.5,58,0.0,2.3,14.4,0.0,0.0
2016-08-23 04:00:00,20.0,64,0.0,4.9,17.6,0.0,0.0
2016-08-23 05:00:00,19.7,70,0.0,4.9,21.2,24.0,170.6
2016-08-23 06:00:00,21.5,64,0.0,5.9,24.1,118.0,385.5
2016-08-23 07:00:00,23.6,55,0.0,8.4,27.4,280.0,570.6
2016-08-23 08:00:00,24.9,52,0.0,10.6,32.0,448.0,688.9
2016-08-23 09:00:00,25.9,51,0.0,11.5,39.6,557.0,719.7
2016-08-23 10:00:00,24.4,59,1.4,8.1,38.9,501.0,587.2
2016-08-23 11:00:00,23.3,67,1.3,8.5,34.2,288.0,326.3
2016-08-23 12:00:00,21.3,77,3.2,7.7,33.5,332.0,386.0
2016-08-23 13:00:00,21.3,80,1.5,8.0,29.9,266.0,337.8
2016-08-23 14:00:00,20.7,87,1.8,7.7,29.9,168.0,251.0
2016-08-23 15:00:00,21.0,85,1.8,5.8,26.6,76.0,147.9
2016-08-23 16:00:00,21.1,85,0.9,5.2,25.9,86.0,259.2
2016-08-23 17:00:00,20.6,89,0.2,5.4,23.0,22.0,143.0
2016-08-23 18:00:00,19.9,92,0.0,4.8,20.5,0.0,0.0
2016-08-23 19:00:00,19.3,94,0.7,4.6,24.1,0.0,0.0
2016-08-23 20:00:00,19.0,96,0.2,5.4,24.8,0.0,0.0
2016-08-23 21:00:00,18.4,98,0.6,6.5,36.4,0.0,0.0
2016-08-23 22:00:00,18.0,98,0.2,4.5,37.4,0.0,0.0
2016-08-23 23:00:00,17.6,97,0.0,4.9,27.0,0.0,0.0
2016-08-24 00:00:00,17.3,98,0.2,4.8,24.8,0.0,0.0
2016-08-24 01:00:00,17.0,98,0.0,4.0,26.6,0.0,0.0
2016-08-24 02:00:00,17.1,97,0.0,5.4,31.7,0.0,0.0
2016-08-24 03:00:00,16.8,98,0.3,5.6,38.2,0.0,0.0
2016-08-24 04:00:00,16.7,98,0.3,7.1,39.2,0.0,0.0
2016-08-24 05:00:00,16.9,97,0.0,7.4,29.2,4.0,28.7
2016-08-24 06:00:00,17.6,92,0.0,7.3,29.2,31.0,102.1
2016-08-24 07:00:00,18.3,88,0.0,7.2,32.4,62.0,127.0
2016-08-24 08:00:00,19.8,80,0.0,7.8,36.0,188.0,290.2
2016-08-24 09:00:00,20.9,75,0.0,8.9,37.8,190.0,246.3
2016-08-24 10:00:00,21.9,70,0.0,11.0,38.5,216.0,253.9
2016-08-24 11:00:00,22.6,67,0.2,11.2,42.1,324.0,368.3
2016-08-24 12:00:00,23.1,64,0.1,11.8,43.6,271.0,316.2
2016-08-24 13:00:00,23.3,63,0.3,11.2,45.0,189.0,241.0
2016-08-24 14:00:00,23.4,62,0.0,10.0,39.2,179.0,268.9
2016-08-24 15:00:00,23.2,62,0.0,9.0,31.7,75.0,147.1
2016-08-24 16:00:00,22.8,63,0.0,8.0,25.9,23.0,70.2
2016-08-24 17:00:00,22.2,65,0.0,5.1,24.8,13.0,85.7
2016-08-24 18:00:00,21.1,74,0.0,4.3,26.3,0.0,0.0
2016-08-24 19:00:00,20.7,72,0.0,3.7,29.5,0.0,0.0
2016-08-24 20:00:00,20.0,73,0.0,3.6,29.5,0.0,0.0
2016-08-24 21:00:00,19.5,75,0.0,4.7,30.6,0.0,0.0
2016-08-24 22:00:00,19.1,77,0.0,2.2,39.2,0.0,0.0
2016-08-24 23:00:00,18.4,80,0.0,4.7,34.6,0.0,0.0
2016-08-25 00:00:00,17.8,82,0.0,7.0,36.0,0.0,0.0
2016-08-25 01:00:00,17.7,83,0.0,4.4,37.4,0.0,0.0
2016-08-25 02:00:00,17.4,85,0.0,5.9,40.0,0.0,0.0
2016-08-25 03:00:00,17.0,89,0.1,5.9,40.3,0.0,0.0
2016-08-25 04:00:00,16.7,92,0.1,6.0,40.7,0.0,0.0
2016-08-25 05:00:00,17.2,92,0.1,8.0,43.2,10.0,72.5
2016-08-25 06:00:00,18.0,89,0.1,8.6,45.7,28.0,93.1
2016-08-25 07:00:00,18.4,92,0.4,8.9,45.0,48.0,98.8
2016-08-25 08:00:00,19.0,90,0.4,9.8,52.2,88.0,136.3
2016-08-25 09:00:00,20.1,87,0.2,11.0,52.6,160.0,208.1
2016-08-25 10:00:00,20.9,78,0.4,10.7,53.3,280.0,330.2
2016-08-25 11:00:00,20.9,80,0.3,13.4,52.6,247.0,281.7
2016-08-25 12:00:00,20.7,78,0.5,12.6,52.9,219.0,256.4
2016-08-25 13:00:00,20.2,81,0.3,12.1,50.8,87.0,111.4
2016-08-25 14:00:00,20.2,81,0.4,9.7,46.8,64.0,96.7
2016-08-25 15:00:00,20.4,80,0.0,7.1,47.9,104.0,205.6
2016-08-25 16:00:00,19.7,82,0.0,6.0,38.5,30.0,92.8
2016-08-25 17:00:00,19.2,84,0.0,5.6,34.9,16.0,107.1
2016-08-25 18:00:00,18.6,88,0.0,5.5,33.1,0.0,0.0
2016-08-25 19:00:00,18.6,86,0.0,5.5,35.3,0.0,0.0
2016-08-25 20:00:00,18.3,86,0.0,6.1,36.4,0.0,0.0
2016-08-25 21:00:00,18.0,86,0.0,6.4,37.8,0.0,0.0
2016-08-25 22:00:00,17.7,87,0.0,6.6,37.8,0.0,0.0
2016-08-25 23:00:00,17.3,88,0.0,8.2,38.2,0.0,0.0
2016-08-26 00:00:00,17.0,90,0.0,7.5,37.8,0.0,0.0
2016-08-26 01:00:00,16.9,91,0.0,6.4,37.1,0.0,0.0
2016-08-26 02:00:00,16.5,92,0.0,6.4,36.7,0.0,0.0
2016-08-26 03:00:00,16.1,92,0.0,7.2,36.4,0.0,0.0
2016-08-26 04:00:00,15.9,93,0.0,7.9,36.0,0.0,0.0
2016-08-26 05:00:00,16.1,93,0.0,7.6,35.6,24.0,175.7
2016-08-26 06:00:00,18.2,79,0.0,9.7,38.9,145.0,486.2
2016-08-26 07:00:00,19.6,68,0.0,12.3,44.3,297.0,614.6
2016-08-26 08:00:00,20.7,61,0.0,14.2,50.4,434.0,675.0
2016-08-26 09:00:00,21.9,54,0.0,16.2,55.1,588.0,767.2
2016-08-26 10:00:00,22.6,48,0.0,15.9,55.8,678.0,802.1
2016-08-26 11:00:00,23.3,44,0.0,16.0,54.7,726.0,830.6
2016-08-26 12:00:00,23.6,41,0.0,15.7,53.3,688.0,808.6
2016-08-26 13:00:00,23.7,40,0.0,15.2,51.1,637.0,819.5
2016-08-26 14:00:00,23.3,39,0.0,14.8,48.2,517.0,785.5
2016-08-26 15:00:00,22.6,39,0.0,13.4,45.4,356.0,709.5
2016-08-26 16:00:00,21.7,41,0.0,11.0,41.8,177.0,555.4
2016-08-26 17:00:00,20.6,43,0.0,6.3,34.9,42.0,285.6
2016-08-26 18:00:00,19.4,50,0.0,3.1,28.1,0.0,0.0
2016-08-26 19:00:00,18.9,47,0.0,2.5,29.2,0.0,0.0
2016-08-26 20:00:00,18.6,46,0.0,2.1,28.8,0.0,0.0
2016-08-26 21:00:00,18.2,46,0.0,2.3,28.8,0.0,0.0
2016-08-26 22:00:00,18.0,46,0.0,2.7,28.4,0.0,0.0
2016-08-26 23:00:00,17.8,46,0.0,3.7,28.1,0.0,0.0
2016-08-27 00:00:00,17.7,46,0.0,3.6,27.4,0.0,0.0
2016-08-27 01:00:00,17.3,48,0.0,3.6,27.0,0.0,0.0
2016-08-27 02:00:00,16.9,50,0.0,4.0,27.0,0.0,0.0
2016-08-27 03:00:00,16.5,52,0.0,4.0,26.3,0.0,0.0
2016-08-27 04:00:00,16.1,55,0.0,4.3,26.3,0.0,0.0
2016-08-27 05:00:00,15.9,60,0.0,4.7,27.4,26.0,192.2
2016-08-27 06:00:00,18.0,58,0.0,6.2,29.5,136.0,460.1
2016-08-27 07:00:00,19.3,61,0.0,8.5,35.6,307.0,638.7
2016-08-27 08:00:00,20.4,56,0.0,10.7,38.9,423.0,660.5
2016-08-27 09:00:00,21.5,50,0.0,13.0,44.3,538.0,704.4
2016-08-27 10:00:00,22.5,46,0.0,11.5,45.0,585.0,694.3
2016-08-27 11:00:00,23.3,43,0.0,11.7,44.3,595.0,683.0
2016-08-27 12:00:00,23.8,41,0.0,11.8,41.8,611.0,720.8
2016-08-27 13:00:00,23.9,40,0.0,11.5,38.9,584.0,754.8
2016-08-27 14:00:00,23.6,39,0.0,11.8,36.4,380.0,580.8
2016-08-27 15:00:00,23.3,39,0.0,11.5,33.8,335.0,673.3
2016-08-27 16:00:00,22.5,40,0.0,9.6,32.0,154.0,490.2
2016-08-27 17:00:00,21.5,42,0.0,5.6,26.6,34.0,234.9
2016-08-27 18:00:00,20.1,53,0.0,2.5,20.9,0.0,0.0
2016-08-27 19:00:00,20.1,42,0.0,1.1,23.8,0.0,0.0
2016-08-27 20:00:00,19.4,44,0.0,1.1,21.2,0.0,0.0
2016-08-27 21:00:00,18.8,45,0.0,1.5,20.5,0.0,0.0
2016-08-27 22:00:00,18.5,46,0.0,2.3,19.8,0.0,0.0
2016-08-27 23:00:00,18.3,46,0.0,3.0,19.8,0.0,0.0
2016-08-28 00:00:00,18.1,46,0.0,2.3,19.8,0.0,0.0
2016-08-28 01:00:00,17.8,47,0.0,2.1,19.4,0.0,0.0
2016-08-28 02:00:00,17.6,48,0.0,1.8,18.7,0.0,0.0
2016-08-28 03:00:00,17.4,49,0.0,1.1,17.6,0.0,0.0
2016-08-28 04:00:00,17.2,49,0.0,0.5,16.6,0.0,0.0
2016-08-28 05:00:00,17.3,50,0.0,0.7,15.5,28.0,209.1
2016-08-28 06:00:00,19.0,57,0.0,1.1,15.5,152.0,518.9
2016-08-28 07:00:00,21.4,43,0.0,3.9,22.3,310.0,648.4
2016-08-28 08:00:00,22.7,40,0.0,5.8,25.6,488.0,765.1
2016-08-28 09:00:00,23.9,38,0.0,7.9,31.0,633.0,831.6
2016-08-28 10:00:00,24.8,35,0.0,8.8,33.1,713.0,849.1
2016-08-28 11:00:00,25.2,34,0.0,9.2,34.2,601.0,692.3
2016-08-28 12:00:00,25.1,34,0.0,9.5,33.8,410.0,485.6
2016-08-28 13:00:00,25.2,34,0.0,9.4,33.1,277.0,359.7
2016-08-28 14:00:00,25.0,34,0.0,9.0,30.6,142.0,218.4
2016-08-28 15:00:00,24.8,35,0.0,7.6,26.3,184.0,373.0
2016-08-28 16:00:00,24.3,37,0.0,5.9,23.8,125.0,403.8
2016-08-28 17:00:00,22.9,53,0.0,4.7,19.4,31.0,217.8
2016-08-28 18:00:00,22.5,43,0.0,3.2,16.2,0.0,0.0
2016-08-28 19:00:00,22.1,42,0.0,2.2,16.9,0.0,0.0
2016-08-28 20:00:00,21.4,45,0.0,0.8,15.5,0.0,0.0
2016-08-28 21:00:00,20.7,47,0.0,0.0,13.3,0.0,0.0
2016-08-28 22:00:00,20.0,50,0.0,0.0,12.2,0.0,0.0
2016-08-28 23:00:00,19.4,52,0.0,0.5,11.2,0.0,0.0
2016-08-29 00:00:00,19.0,53,0.0,0.5,10.8,0.0,0.0
2016-08-29 01:00:00,18.6,54,0.0,0.7,10.4,0.0,0.0
2016-08-29 02:00:00,18.3,55,0.0,0.8,10.1,0.0,0.0
2016-08-29 03:00:00,17.8,56,0.0,0.5,9.4,0.0,0.0
2016-08-29 04:00:00,16.9,60,0.0,0.4,8.3,0.0,0.0
2016-08-29 05:00:00,16.6,64,0.0,1.4,7.2,27.0,203.7
2016-08-29 06:00:00,20.3,64,0.0,1.1,9.7,152.0,523.7
2016-08-29 07:00:00,23.7,41,0.0,1.8,14.0,323.0,679.2
2016-08-29 08:00:00,25.1,37,0.0,2.9,16.9,489.0,769.8
2016-08-29 09:00:00,26.3,34,0.0,4.0,18.7,618.0,814.8
2016-08-29 10:00:00,27.4,31,0.0,6.5,22.7,712.0,850.8
2016-08-29 11:00:00,28.1,30,0.0,6.6,24.8,624.0,721.4
2016-08-29 12:00:00,28.3,29,0.0,7.5,26.3,436.0,518.5
2016-08-29 13:00:00,28.3,30,0.0,7.8,28.1,345.0,450.2
2016-08-29 14:00:00,28.3,30,0.0,6.6,28.4,367.0,567.9
2016-08-29 15:00:00,27.8,31,0.0,4.6,27.0,291.0,595.2
2016-08-29 16:00:00,27.0,33,0.0,2.2,22.7,134.0,439.5
2016-08-29 17:00:00,25.7,42,0.0,2.9,15.5,31.0,221.5
2016-08-29 18:00:00,24.1,47,0.0,4.8,14.4,0.0,0.0
2016-08-29 19:00:00,22.4,50,0.0,4.8,14.4,0.0,0.0
2016-08-29 20:00:00,21.0,56,0.0,5.1,13.0,0.0,0.0
2016-08-29 21:00:00,19.6,63,0.0,5.4,11.9,0.0,0.0
2016-08-29 22:00:00,18.3,70,0.0,4.7,11.2,0.0,0.0
2016-08-29 23:00:00,17.2,77,0.0,4.7,10.1,0.0,0.0
2016-08-30 00:00:00,16.5,82,0.0,4.4,10.1,0.0,0.0
2016-08-30 01:00:00,16.2,83,0.0,3.8,10.1,0.0,0.0
2016-08-30 02:00:00,16.3,83,0.0,3.1,9.0,0.0,0.0
2016-08-30 03:00:00,16.7,81,0.0,2.3,9.4,0.0,0.0
2016-08-30 04:00:00,16.9,79,0.0,1.8,10.1,0.0,0.0
2016-08-30 05:00:00,17.9,74,0.0,1.9,10.8,25.0,190.6
2016-08-30 06:00:00,21.2,70,0.0,0.7,12.6,149.0,518.2
2016-08-30 07:00:00,24.9,42,0.0,3.3,16.6,317.0,670.3
2016-08-30 08:00:00,26.4,36,0.0,5.4,20.9,482.0,761.9
2016-08-30 09:00:00,27.5,34,0.0,6.6,23.8,612.0,809.8
2016-08-30 10:00:00,28.3,32,0.0,7.1,25.6,587.0,703.9
2016-08-30 11:00:00,28.9,31,0.0,7.2,26.3,567.0,657.9
2016-08-30 12:00:00,29.0,30,0.0,6.9,27.0,427.0,509.8
2016-08-30 13:00:00,28.7,31,0.0,6.3,26.3,232.0,304.2
2016-08-30 14:00:00,28.6,31,0.0,6.3,24.8,281.0,437.6
2016-08-30 15:00:00,28.3,32,0.0,5.1,24.1,188.0,388.1
2016-08-30 16:00:00,27.6,34,0.0,2.3,22.7,118.0,393.1
2016-08-30 17:00:00,26.3,46,0.0,1.8,17.6,26.0,189.1
2016-08-30 18:00:00,25.5,41,0.0,2.8,14.8,0.0,0.0
2016-08-30 19:00:00,24.7,45,0.0,2.5,12.6,0.0,0.0
2016-08-30 20:00:00,23.9,49,0.0,2.4,9.7,0.0,0.0
2016-08-30 21:00:00,23.0,52,0.0,1.8,7.2,0.0,0.0
2016-08-30 22:00:00,22.2,55,0.0,1.1,8.3,0.0,0.0
2016-08-30 23:00:00,21.7,57,0.0,1.6,10.8,0.0,0.0
2016-08-31 00:00:00,21.5,57,0.0,2.8,11.9,0.0,0.0
2016-08-31 01:00:00,21.5,57,0.0,2.7,12.2,0.0,0.0
2016-08-31 02:00:00,21.6,55,0.0,0.5,13.7,0.0,0.0
2016-08-31 03:00:00,21.5,54,0.0,0.8,14.8,0.0,0.0
2016-08-31 04:00:00,21.4,53,0.0,1.0,16.2,0.0,0.0
2016-08-31 05:00:00,21.3,53,0.0,1.1,16.6,21.0,161.9
2016-08-31 06:00:00,22.7,55,0.0,2.5,17.3,145.0,509.1
2016-08-31 07:00:00,25.0,45,0.0,5.0,21.6,257.0,546.5
2016-08-31 08:00:00,26.1,40,0.0,6.4,24.1,418.0,663.5
2016-08-31 09:00:00,27.1,38,0.0,7.4,26.3,533.0,707.8
2016-08-31 10:00:00,27.9,36,0.0,6.1,28.1,604.0,726.8
2016-08-31 11:00:00,27.7,36,0.0,6.1,27.0,312.0,363.4
2016-08-31 12:00:00,28.1,36,0.0,6.1,27.7,469.0,562.3
2016-08-31 13:00:00,27.8,37,0.0,6.6,28.1,348.0,458.7
2016-08-31 14:00:00,27.4,38,0.0,6.6,27.4,235.0,368.4
2016-08-31 15:00:00,27.0,40,0.0,7.2,26.3,185.0,385.5
2016-08-31 16:00:00,26.1,44,0.0,5.3,25.6,81.0,274.2
2016-08-31 17:00:00,24.8,50,0.0,4.6,22.3,18.0,133.3
2016-08-31 18:00:00,23.2,63,0.0,5.2,18.4,0.0,0.0
2016-08-31 19:00:00,22.5,65,0.0,5.6,18.7,0.0,0.0
2016-08-31 20:00:00,22.2,65,0.0,5.8,17.3,0.0,0.0
2016-08-31 21:00:00,22.1,65,0.0,4.7,15.8,0.0,0.0
2016-08-31 22:00:00,21.5,68,0.0,3.9,14.4,0.0,0.0
2016-08-31 23:00:00,21.1,70,0.0,1.6,12.6,0.0,0.0
2016-09-01 00:00:00,20.7,71,0.0,1.8,13.3,0.0,0.0
2016-09-01 01:00:00,20.2,73,0.0,2.5,14.4,0.0,0.0
2016-09-01 02:00:00,19.8,75,0.0,3.1,15.1,0.0,0.0
2016-09-01 03:00:00,19.3,77,0.0,3.6,16.2,0.0,0.0
2016-09-01 04:00:00,18.8,79,0.0,4.3,16.9,0.0,0.0
2016-09-01 05:00:00,18.6,81,0.0,5.1,17.6,19.0,148.0
2016-09-01 06:00:00,20.3,75,0.0,5.9,21.2,122.0,432.5
2016-09-01 07:00:00,22.2,67,0.0,7.6,27.7,288.0,615.9
2016-09-01 08:00:00,23.5,61,0.0,9.0,33.1,449.0,715.8
2016-09-01 09:00:00,24.5,57,0.0,9.7,34.6,555.0,739.8
2016-09-01 10:00:00,24.9,56,0.0,9.7,36.0,512.0,618.3
2016-09-01 11:00:00,25.3,54,0.0,7.8,36.4,524.0,612.6
2016-09-01 12:00:00,24.7,56,0.9,7.1,36.4,496.0,597.3
2016-09-01 13:00:00,24.7,53,0.0,8.0,33.5,393.0,520.6
2016-09-01 14:00:00,24.5,52,0.0,8.3,30.2,311.0,490.7
2016-09-01 15:00:00,23.3,56,0.5,6.9,23.0,81.0,170.4
2016-09-01 16:00:00,23.0,57,0.6,6.1,18.4,67.0,230.6
2016-09-01 17:00:00,22.2,60,0.3,5.4,18.4,14.0,105.6
2016-09-01 18:00:00,21.0,63,0.0,5.0,17.3,0.0,0.0
